Program,SamplePoint,Description,Latitude,Longitude,SampleDate,sampleDateStart,sampleDateEnd,evaluationCode,speciesCode,speciesName,vegCommunity,abundance,breedEvidence,propSurveyed(number),Comments
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,224,"Aquila (Uroaetus) audax (Latham, 1801)",Not recorded,4,TRUE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,215,"Aythya (Nyroca) australis (Eyton, 1838)",Not recorded,13,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,205,"Dendrocygna (Leptotarsis) eytoni (Eyton, 1838)",Not recorded,4,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,239,"Falco (Ieracidea) berigora Vigors & Horsfield, 1827",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,59,"Fulica atra Linnaeus, 1758",Not recorded,4,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,56,"Gallinula (Gallinula) tenebrosa Gould, 1846",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,192,"Nycticorax caledonicus (Gmelin, 1789)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,61,"Tachybaptus novaehollandiae (Stephens, 1826)",Not recorded,3,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-03-03 0:00,2020-03-03 18:10,2020-03-03 18:35,E1,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,524,"Acrocephalus (Acrocephalus) australis (Gould, 1838)",Not recorded,5,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,208,"Anas (Anas) superciliosa Gmelin, 1789",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,189,"Ardea (Ardea) pacifica Latham, 1801",Not recorded,3,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,188,"Egretta novaehollandiae (Latham, 1790)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,144,"Elseyornis melanops (Vieillot, 1818)",Not recorded,4,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,228,"Haliastur sphenurus (Vieillot, 1818)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,106,"Pelecanus conspicillatus Temminck, 1824",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,178,"Plegadis falcinellus (Linnaeus, 1766)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,135,"Vanellus (Lobivanellus) tricolor (Vieillot, 1818)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2020-11-03 0:00,2020-11-03 18:29,2020-11-03 19:05,E1,8712,"Ardea alba modesta Gray, 1831",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-02-23 0:00,2021-02-23 8:27,2021-02-23 8:57,E1,524,"Acrocephalus (Acrocephalus) australis (Gould, 1838)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-02-23 0:00,2021-02-23 8:27,2021-02-23 8:57,E1,208,"Anas (Anas) superciliosa Gmelin, 1789",Not recorded,4,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-02-23 0:00,2021-02-23 8:27,2021-02-23 8:57,E1,228,"Haliastur sphenurus (Vieillot, 1818)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,8731,"Anhinga novaehollandiae (Gould, 1847)",Not recorded,3,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,61,"Tachybaptus novaehollandiae (Stephens, 1826)",Not recorded,4,TRUE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,212,"Anas (Spatula) rhynchotis Latham, 1801",Not recorded,4,TRUE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,524,"Acrocephalus (Acrocephalus) australis (Gould, 1838)",Not recorded,10,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,55,"Tribonyx ventralis (Gould, 1837)",Not recorded,5,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,56,"Gallinula (Gallinula) tenebrosa Gould, 1846",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,59,"Fulica atra Linnaeus, 1758",Not recorded,5,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,96,"Phalacrocorax (Phalacrocorax) carbo (Linnaeus, 1758)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,211,"Anas (Nettion) gracilis Buller, 1869",Not recorded,36,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,215,"Aythya (Nyroca) australis (Eyton, 1838)",Not recorded,18,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,522,"Megalurus gramineus (Gould, 1845)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,208,"Anas (Anas) superciliosa Gmelin, 1789",Not recorded,13,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,58,"Porphyrio (Porphyrio) porphyrio (Linnaeus, 1758)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Not recorded,3,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-03 0:00,2021-11-03 15:08,2021-11-03 15:50,E1,228,"Haliastur sphenurus (Vieillot, 1818)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-04 0:00,2021-11-04 8:01,2021-11-04 8:51,E1,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-04 0:00,2021-11-04 8:01,2021-11-04 8:51,E1,100,"Microcarbo melanoleucos (Vieillot, 1817)",Not recorded,23,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-04 0:00,2021-11-04 8:01,2021-11-04 8:51,E1,180,"Threskiornis spinicollis (Jameson, 1835)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2021-11-04 0:00,2021-11-04 8:01,2021-11-04 8:51,E1,188,"Egretta novaehollandiae (Latham, 1790)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,8731,"Anhinga novaehollandiae (Gould, 1847)",Not recorded,9,TRUE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,524,"Acrocephalus (Acrocephalus) australis (Gould, 1838)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,59,"Fulica atra Linnaeus, 1758",Not recorded,6,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,62,"Poliocephalus poliocephalus (Jardine & Selby, 1827)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,186,"Ardea (Mesophoyx) intermedia Wagler, 1829",Not recorded,16,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,522,"Megalurus gramineus (Gould, 1845)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,192,"Nycticorax caledonicus (Gmelin, 1789)",Not recorded,12,TRUE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,208,"Anas (Anas) superciliosa Gmelin, 1789",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,213,"Malacorhynchus membranaceus (Latham, 1801)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,58,"Porphyrio (Porphyrio) porphyrio (Linnaeus, 1758)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,N/A,unidentified crake,Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,189,"Ardea (Ardea) pacifica Latham, 1801",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-08 0:00,2022-03-08 19:45,2022-03-08 20:05,E1,8712,"Ardea alba modesta Gray, 1831",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-09 0:00,2022-03-09 11:12,2022-03-09 12:04,E1,56,"Gallinula (Gallinula) tenebrosa Gould, 1846",Not recorded,3,TRUE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-09 0:00,2022-03-09 11:12,2022-03-09 12:04,E1,178,"Plegadis falcinellus (Linnaeus, 1766)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-09 0:00,2022-03-09 11:12,2022-03-09 12:04,E1,60,"Podiceps cristatus (Linnaeus, 1758)",Not recorded,2,TRUE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-09 0:00,2022-03-09 11:12,2022-03-09 12:04,E1,215,"Aythya (Nyroca) australis (Eyton, 1838)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-09 0:00,2022-03-09 11:12,2022-03-09 12:04,E1,100,"Microcarbo melanoleucos (Vieillot, 1817)",Not recorded,13,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2022-03-09 0:00,2022-03-09 11:12,2022-03-09 12:04,E1,226,"Haliaeetus (Pontoaetus) leucogaster (Gmelin, 1788)",Not recorded,2,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-07 19:03,2023-03-07 19:03,2023-03-07 19:54,E1,8712,"Ardea alba modesta Gray, 1831",Not recorded,9,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-07 19:03,2023-03-07 19:03,2023-03-07 19:54,E1,205,"Dendrocygna (Leptotarsis) eytoni (Eyton, 1838)",Not recorded,1039,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-07 19:03,2023-03-07 19:03,2023-03-07 19:54,E1,188,"Egretta novaehollandiae (Latham, 1790)",Not recorded,10,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-07 19:03,2023-03-07 19:03,2023-03-07 19:54,E1,59,"Fulica atra Linnaeus, 1758",Not recorded,15,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-07 19:03,2023-03-07 19:03,2023-03-07 19:54,E1,100,"Microcarbo melanoleucos (Vieillot, 1817)",Not recorded,31,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-07 19:03,2023-03-07 19:03,2023-03-07 19:54,E1,99,"Phalacrocorax (Phalacrocorax) varius (Gmelin, 1789)",Not recorded,2,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-07 19:03,2023-03-07 19:03,2023-03-07 19:54,E1,60,"Podiceps cristatus (Linnaeus, 1758)",Not recorded,1,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-07 19:03,2023-03-07 19:03,2023-03-07 19:54,E1,56,"Gallinula (Gallinula) tenebrosa Gould, 1846",Not recorded,2,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-08 16:10,2023-03-08 16:10,2023-03-08 16:53,E1,211,"Anas (Nettion) gracilis Buller, 1869",Not recorded,10,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-08 16:10,2023-03-08 16:10,2023-03-08 16:53,E1,199,"Anseranas semipalmata (Latham, 1798)",Not recorded,3,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-08 16:10,2023-03-08 16:10,2023-03-08 16:53,E1,144,"Elseyornis melanops (Vieillot, 1818)",Not recorded,3,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-08 16:10,2023-03-08 16:10,2023-03-08 16:53,E1,239,"Falco (Ieracidea) berigora Vigors & Horsfield, 1827",Not recorded,1,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-08 16:10,2023-03-08 16:10,2023-03-08 16:53,E1,228,"Haliastur sphenurus (Vieillot, 1818)",Not recorded,2,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-08 16:10,2023-03-08 16:10,2023-03-08 16:53,E1,58,"Porphyrio (Porphyrio) porphyrio (Linnaeus, 1758)",Not recorded,25,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-08 16:10,2023-03-08 16:10,2023-03-08 16:53,E1,180,"Threskiornis spinicollis (Jameson, 1835)",Not recorded,26,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-08 16:10,2023-03-08 16:10,2023-03-08 16:53,E1,8731,"Anhinga novaehollandiae (Gould, 1847)",Not recorded,7,TRUE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,208,"Anas (Anas) superciliosa Gmelin, 1789",Not recorded,19,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,186,"Ardea (Mesophoyx) intermedia Wagler, 1829",Not recorded,10,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,202,"Chenonetta jubata (Latham, 1801)",Not recorded,20,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,203,"Cygnus (Chenopis) atratus (Latham, 1790)",Not recorded,3,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,168,"Gallinago (Gallinago) hardwickii (J.E. Gray, 1831)",Not recorded,4,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,146,"Himantopus himantopus (Linnaeus, 1758)",Not recorded,5,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,97,"Phalacrocorax (Phalacrocorax) sulcirostris (Brandt, 1837)",Not recorded,1,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,179,"Threskiornis molucca (Cuvier, 1829)",Not recorded,10,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,N/A,Unidentified small migratory wader,Not recorded,3,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-03-09 9:38,2023-03-09 9:38,2023-03-09 10:11,E1,524,"Acrocephalus (Acrocephalus) australis (Gould, 1838)",Not recorded,2,FALSE,0.45,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-11-07 0:00,2023-11-07 9:53,2023-11-07 10:39,E1,226,"Haliaeetus (Pontoaetus) leucogaster (Gmelin, 1788)",Not recorded,2,FALSE,0.17,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-11-07 0:00,2023-11-07 9:53,2023-11-07 10:39,E1,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Not recorded,1,FALSE,0.05,
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2023-11-07 0:00,2023-11-07 9:53,2023-11-07 10:39,E1,N/A,Unidentified raptor,Not recorded,1,FALSE,0.05,Flyover
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2024-03-06 0:00,2024-03-06 18:02,2024-03-06 18:49,E1,232,"Elanus axillaris (Latham, 1801)",Not recorded,1,FALSE,0.05,Flyover
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2024-03-06 0:00,2024-03-06 18:02,2024-03-06 18:49,E1,240,"Falco (Tinnunculus) cenchroides Vigors & Horsfield, 1827",Not recorded,1,FALSE,0.05,Flyover
Gwydir River System,GWY_BOYW,Gwydir River System>Boyanga Waterhole,-29.209144,149.24308,2024-03-06 0:00,2024-03-06 18:02,2024-03-06 18:49,E1,326,"Todiramphus (Todiramphus) sanctus (Vigors & Horsfield, 1827)",Not recorded,3,FALSE,0.05,
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-01 0:00,2014-12-01 19:30,2014-12-01 19:50,E1,524,"Acrocephalus (Acrocephalus) australis (Gould, 1838)",Other,10,FALSE,0.1,Rt1.4: Temporary lowland streams
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-01 0:00,2014-12-01 19:30,2014-12-01 19:50,E1,106,"Pelecanus conspicillatus Temminck, 1824",Other,3,FALSE,0.1,Rt1.4: Temporary lowland streams
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-01 0:00,2014-12-01 19:30,2014-12-01 19:50,E1,178,"Plegadis falcinellus (Linnaeus, 1766)",Other,16,FALSE,0.1,Rt1.4: Temporary lowland streams
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-01 0:00,2014-12-01 19:30,2014-12-01 19:50,E1,58,"Porphyrio (Porphyrio) porphyrio (Linnaeus, 1758)",Other,2,FALSE,0.1,Rt1.4: Temporary lowland streams
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-01 0:00,2014-12-01 19:30,2014-12-01 19:50,E1,8712,"Ardea alba modesta Gray, 1831",Other,2,FALSE,0.1,Rt1.4: Temporary lowland streams
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-03 0:00,2014-12-03 10:30,2014-12-03 10:55,E1,211,"Anas (Nettion) gracilis Buller, 1869",Other,2,FALSE,0.1,Rt1.4: Temporary lowland streams
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-03 0:00,2014-12-03 10:30,2014-12-03 10:55,E1,110,"Chlidonias (Pelodes) hybrida (Pallas, 1811)",Other,1,FALSE,0.1,Rt1.4: Temporary lowland streams
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-03 0:00,2014-12-03 10:30,2014-12-03 10:55,E1,525,"Cisticola (Cisticola) exilis (Vigors & Horsfield, 1827)",Other,1,FALSE,0.1,Rt1.4: Temporary lowland streams
Gwydir River System,GWY_BUNBH,Gwydir River System>Bunnor Bird Hide,-29.27511,149.382317,2014-12-03 0:00,2014-12-03 10:30,2014-12-03 10:55,E1,59,"Fulica atra Linnaeus, 1758",Other,10,FALSE,0.1,Rt1.4: Temporary lowland streams
